*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  APR 28, 2026 18:23:07

*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER048 KSAS8101    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : KSAS8101 WH N RESPONSE,KANSAS STATE  3FE(N)*2IR  (DSSAT3)
 DATA PATH      :
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
 1982 114   201    0.41    1.37    2.90    1.78    82.4   0.342   0.082   1.435   3.004     0.6     2.4     4.5     6.4     120    1.06    0.12    5.35    8.75     0.0     0.0     0.0     0.0     0.0     0.0     1.0     2.7     2.7     14.     48.     12.     13.     11.     10.      6.      3.      2.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.4     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.8     2.3     2.2     0.1     0.3     0.1     0.1     0.1     0.1     0.9     3.2     3.8
 1982 115   202    0.41    1.37    2.90    1.78    82.5   0.343   0.083   1.441   3.013     0.6     2.3     4.4     6.4     112    1.06    0.11    5.34    8.69     0.0     0.0     0.0     0.0     0.0     0.0     0.9     2.7     2.7     11.     46.     11.     13.     11.     10.      6.      2.      2.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.4     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.8     2.3     2.2     0.1     0.3     0.1     0.1     0.1     0.1     0.9     3.2     3.8
 1982 116   203    0.41    1.38    2.91    1.79    82.6   0.344   0.083   1.446   3.021     0.6     2.3     4.3     6.5     116    1.08    0.12    5.45    8.89     0.0     0.0     0.0     0.0     0.0     0.0     0.9     2.8     2.8     13.     48.     12.     13.     11.     10.      6.      2.      2.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.4     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.8     2.4     2.3     0.1     0.3     0.1     0.1     0.1     0.1     0.9     3.3     3.9
 1982 117   204    0.41    1.38    2.91    1.80    82.8   0.345   0.083   1.452   3.031     0.6     2.3     4.3     6.6     120    1.10    0.12    5.54    9.07     0.0     0.0     0.0     0.0     0.0     0.0     0.9     2.9     2.9     11.     51.     12.     14.     12.     10.      6.      2.      1.     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.5     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.8     2.4     2.3     0.1     0.4     0.1     0.1     0.1     0.1     0.9     3.4     4.0
 1982 118   205    0.41    1.38    2.92    1.80    82.9   0.347   0.083   1.457   3.040     0.6     2.3     4.3     6.6     119    1.10    0.12    5.55    9.09     0.0     0.0     0.0     0.0     0.0     0.0     0.9     2.9     2.9     11.     50.     12.     14.     12.     10.      6.      2.      1.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.5     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.8     2.5     2.3     0.1     0.4     0.1     0.1     0.1     0.1     0.8     3.5     4.0
 1982 119   206    0.41    1.38    2.92    1.81    83.0   0.348   0.083   1.463   3.049     0.5     2.1     3.9     6.5     122    1.08    0.12    5.45    8.97     0.0     0.0     0.0     0.0     0.0     0.0     0.8     2.9     2.8     21.     45.     11.     14.     12.     10.      6.      2.      1.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.5     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.7     2.4     2.3     0.1     0.3     0.1     0.1     0.1     0.1     0.8     3.4     4.0
 1982 120   207    0.41    1.38    2.92    1.82    83.1   0.349   0.083   1.468   3.057     0.5     2.0     3.6     6.3     102    1.05    0.10    5.28    8.56     0.0     0.0     0.0     0.0     0.0     0.0     0.8     2.8     2.8     11.     40.     10.     13.     11.      9.      5.      2.      1.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.4     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.7     2.4     2.3     0.1     0.3     0.1     0.1     0.1     0.1     0.8     3.3     3.9
 1982 121   208    0.41    1.39    2.93    1.82    83.3   0.350   0.083   1.473   3.066     0.6     2.3     4.1     6.3     143    1.05    0.14    5.27    8.83     0.0     0.0     0.0     0.0     0.0     0.0     0.8     2.8     2.8     37.     55.      9.     13.     11.      9.      5.      2.      1.     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.4     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.7     2.4     2.3     0.2     0.4     0.1     0.1     0.1     0.1     0.7     3.3     3.8
 1982 122   209    0.42    1.39    2.93    1.83    83.4   0.351   0.083   1.479   3.075     0.6     2.4     4.4     6.3     168    1.05    0.17    5.28    9.01     0.0     0.0     0.0     0.0     0.0     0.0     0.7     2.8     2.8     47.     71.      9.     13.     11.      9.      5.      1.      1.     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.4     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.6     2.4     2.3     0.3     0.5     0.1     0.1     0.1     0.1     0.7     3.3     3.9
 1982 123   210    0.42    1.39    2.94    1.84    83.6   0.352   0.084   1.484   3.084     0.7     2.7     4.9     6.5     204    1.08    0.20    5.39    9.45     0.0     0.0     0.0     0.0     0.0     0.0     0.7     2.9     2.9     58.     92.     10.     14.     12.     10.      6.      1.      1.     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.5     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.6     2.5     2.3     0.4     0.6     0.1     0.1     0.1     0.1     0.7     3.5     4.0
 1982 124   211    0.42    1.39    2.94    1.84    83.9   0.353   0.084   1.490   3.095     0.8     3.0     5.6     6.8     258    1.13    0.26    5.63   10.21     0.0     0.0     0.0     0.0     0.0     0.0     0.7     3.1     3.0     66.    127.     12.     17.     15.     12.      7.      2.      1.     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.6     2.6     2.4     0.5     0.8     0.1     0.1     0.1     0.1     0.7     3.7     4.2
 1982 125   212    0.42    1.40    2.95    1.85    84.2   0.354   0.084   1.495   3.105     0.9     3.4     6.3     7.0     269    1.18    0.27    5.83   10.66     0.0     0.0     0.0     0.0     0.0     0.0     0.6     3.3     3.2     40.    148.     15.     21.     18.     15.      8.      2.      1.     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.5     2.8     2.6     0.3     1.0     0.1     0.2     0.1     0.1     0.6     3.9     4.4
 1982 126   213    0.42    1.40    2.96    1.86    84.4   0.355   0.084   1.501   3.116     0.9     3.6     6.5     7.0     293    1.18    0.29    5.86   10.89     0.0     0.0     0.0     0.0     0.0     0.0     0.5     3.3     3.2     37.    165.     17.     22.     21.     17.     10.      3.      2.     0.0     0.2     0.0     0.0     0.0     0.0     0.1     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.5     2.8     2.6     0.3     1.1     0.1     0.2     0.2     0.1     0.6     3.9     4.4
 1982 127   214    0.42    1.40    2.96    1.86    84.6   0.356   0.085   1.507   3.126     0.6     2.4     4.3     6.8     174    1.15    0.17    5.66    9.68     0.0     0.0     0.0     0.0     0.0     0.0     0.4     3.2     3.1     18.     64.     16.     22.     21.     18.     10.      3.      2.     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.4     2.7     2.5     0.1     0.4     0.1     0.2     0.1     0.1     0.5     3.8     4.4
 1982 128   215    0.42    1.41    2.97    1.87    84.8   0.358   0.085   1.513   3.136     0.8     3.3     6.0     6.7     221    1.14    0.22    5.60   10.02     0.0     0.0     0.0     0.0     0.0     0.0     0.3     3.3     3.1     60.     61.     20.     22.     21.     19.     11.      4.      2.     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.3     2.8     2.6     0.4     0.4     0.1     0.2     0.2     0.1     0.4     3.9     4.4
 1982 129   216    0.42    1.41    2.97    1.88    85.1   0.359   0.085   1.518   3.146     0.9     3.6     6.6     6.5     283    1.12    0.28    5.43   10.25     0.0     0.0     0.0     0.0     0.0     0.0     0.2     3.2     3.1     65.    112.     24.     22.     21.     20.     12.      4.      3.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.2     2.7     2.5     0.4     0.7     0.1     0.2     0.2     0.2     0.3     3.9     4.3
 1982 130   217    0.42    1.41    2.98    1.88    85.4   0.360   0.085   1.523   3.156     1.0     3.9     7.2     6.3     284    1.08    0.28    5.24   10.05     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.2     3.1     76.    101.     26.     21.     21.     20.     12.      5.      3.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.7     2.5     0.5     0.7     0.2     0.2     0.2     0.2     0.1     3.8     4.3
 1982 131   218    0.42    1.42    2.99    1.89    85.7   0.361   0.086   1.529   3.167     1.1     4.2     7.8     6.4     340    1.09    0.34    5.28   10.52     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     3.1     76.    148.     29.     22.     22.     21.     14.      5.      3.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.7     2.5     0.5     1.0     0.2     0.2     0.2     0.2     0.1     3.9     4.4
 1982 132   219    0.42    1.42    3.00    1.90    86.1   0.362   0.086   1.534   3.178     1.1     4.4     8.1     6.6     364    1.14    0.36    5.51   11.04     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.2     72.    158.     35.     25.     25.     24.     16.      6.      4.     0.1     0.2     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.9     2.6     0.5     1.0     0.2     0.2     0.2     0.2     0.1     4.1     4.5
 1982 133   220    0.42    1.43    3.00    1.90    86.4   0.363   0.086   1.540   3.188     0.8     3.4     6.2     6.7     254    1.16    0.25    5.58   10.27     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.3     34.     76.     37.     27.     26.     26.     17.      6.      4.     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.6     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.9     2.7     0.2     0.4     0.2     0.2     0.2     0.2     0.1     4.1     4.6
 1982 134   221    0.43    1.43    3.01    1.91    86.8   0.364   0.087   1.545   3.200     1.1     4.1     7.7     6.9     399    1.18    0.40    5.70   11.51     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.5     3.4    127.    117.     41.     27.     28.     29.     19.      7.      5.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.6     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.0     2.7     0.8     0.8     0.3     0.2     0.2     0.2     0.1     4.2     4.7
 1982 135   222    0.43    1.44    3.02    1.92    87.3   0.366   0.087   1.551   3.212     1.1     4.3     8.2     6.7     546    1.16    0.55    5.57   12.29     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.3    134.    260.     41.     26.     26.     28.     18.      7.      5.     0.1     0.3     0.0     0.0     0.0     0.0     0.0     0.6     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.9     2.7     0.9     1.7     0.3     0.2     0.2     0.2     0.1     4.1     4.6
 1982 136   223    0.43    1.44    3.03    1.92    87.6   0.367   0.088   1.556   3.222     1.1     4.4     8.3     6.6     319    1.13    0.32    5.45   10.56     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.2    114.     82.     17.     24.     25.     27.     18.      7.      5.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.8     2.6     0.7     0.5     0.1     0.2     0.2     0.2     0.1     4.0     4.5
 1982 137   224    0.43    1.44    3.04    1.93    88.1   0.368   0.088   1.562   3.234     1.2     4.5     8.7     6.5     462    1.12    0.46    5.41   11.48     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     3.2    114.    195.     46.     26.     24.     27.     18.      8.      5.     0.1     0.2     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.8     2.6     0.7     1.3     0.3     0.2     0.2     0.2     0.1     4.0     4.5
 1982 138   225    0.43    1.45    3.04    1.94    88.5   0.369   0.088   1.567   3.245     1.2     4.6     8.9     6.5     364    1.12    0.36    5.42   10.83     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     3.2    119.     89.     45.     28.     24.     27.     18.      8.      5.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.8     2.6     0.8     0.6     0.3     0.2     0.2     0.2     0.1     4.0     4.5
 1982 139   226    0.43    1.45    3.05    1.94    88.9   0.370   0.089   1.573   3.256     1.3     4.7     9.3     6.5     479    1.13    0.48    5.42   11.62     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     3.2    119.    201.     45.     30.     24.     27.     19.      8.      5.     0.1     0.2     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.8     2.6     0.8     1.3     0.3     0.2     0.2     0.2     0.1     4.0     4.5
 1982 140   227    0.43    1.46    3.06    1.95    89.4   0.371   0.089   1.578   3.268     1.4     5.0     9.9     6.7     489    1.15    0.49    5.54   11.90     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.3    127.    192.     48.     34.     25.     29.     20.      8.      6.     0.1     0.2     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.9     2.7     0.9     1.3     0.3     0.2     0.2     0.2     0.1     4.1     4.6
 1982 141   228    0.43    1.46    3.07    1.96    89.9   0.372   0.090   1.584   3.280     1.4     5.2    10.3     6.7     527    1.16    0.53    5.58   12.24     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.3    129.    221.     50.     37.     26.     30.     20.      9.      6.     0.1     0.2     0.0     0.0     0.0     0.0     0.0     0.6     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.9     2.7     0.9     1.5     0.3     0.3     0.2     0.2     0.2     4.1     4.6
 1982 142   229    0.44    1.47    3.08    1.96    90.3   0.374   0.090   1.589   3.291     1.3     4.8     9.5     6.7     332    1.15    0.33    5.52   10.74     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.3    116.     89.     18.     19.     25.     30.     20.      9.      6.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.8     2.7     0.8     0.5     0.1     0.1     0.2     0.2     0.2     4.1     4.6
 1982 143   230    0.44    1.47    3.09    1.97    90.8   0.375   0.091   1.595   3.303     1.4     4.9     9.8     6.7     527    1.15    0.53    5.53   12.11     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     3.3    136.    253.     25.     22.     25.     30.     21.      9.      6.     0.1     0.3     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.8     2.7     0.9     1.7     0.2     0.2     0.2     0.2     0.2     4.0     4.6
 1982 144   231    0.44    1.48    3.10    1.98    91.4   0.376   0.091   1.600   3.316     1.4     5.1    10.4     6.6     565    1.13    0.56    5.44   12.26     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     3.3    136.    234.     59.     45.     26.     29.     20.      9.      6.     0.1     0.2     0.1     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.8     2.7     0.9     1.5     0.4     0.3     0.2     0.2     0.2     4.0     4.6
 1982 145   232    0.44    1.48    3.11    1.98    91.9   0.377   0.092   1.606   3.327     1.5     5.1    10.6     6.4     535    1.10    0.53    5.29   11.83     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.2     3.2    123.    233.     52.     41.     25.     27.     19.      9.      6.     0.1     0.2     0.1     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.7     2.6     0.8     1.5     0.3     0.3     0.2     0.2     0.1     3.8     4.5
 1982 146   233    0.44    1.49    3.12    1.99    92.2   0.378   0.092   1.611   3.337     1.4     4.8     9.9     6.3     272    1.09    0.27    5.25    9.91     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.2     3.2     58.     92.     18.     18.     25.     27.     19.      9.      6.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.7     2.6     0.4     0.5     0.1     0.1     0.2     0.2     0.1     3.8     4.5
 1982 147   234    0.44    1.49    3.13    2.00    92.5   0.380   0.093   1.622   3.357     1.4     4.8    10.0    13.5     342    2.32    0.34   11.14   19.35     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.1     6.3    144.    104.     19.     17.     10.     19.     16.      8.      6.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     1.1     1.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     6.0     5.1     0.9     0.6     0.1     0.1     0.1     0.1     0.1     8.5     8.8
 1982 148   235    0.44    1.50    3.14    2.02    92.9   0.384   0.093   1.638   3.383     1.4     4.9    10.1    19.2     375    3.28    0.37   15.91   26.68     0.0     0.0     0.0     0.0     0.0     0.0     0.0     9.7     9.5    139.    123.     26.     21.     13.     23.     16.      8.      5.     0.1     0.1     0.0     0.0     0.0     0.0     0.0     1.5     1.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     8.2     7.7     0.9     0.8     0.1     0.1     0.1     0.2     0.1    11.2    13.1
 1982 149   236    0.45    1.50    3.15    2.03    93.5   0.385   0.093   1.644   3.395     1.5     5.1    10.5     7.1     555    1.12    0.55    5.99   12.06     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.6     3.6    132.    242.     70.     30.     20.     29.     20.      8.      5.     0.1     0.2     0.1     0.0     0.0     0.0     0.0     0.5     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.0     2.9     0.9     1.6     0.4     0.2     0.1     0.2     0.1     3.8     4.6
 1982 150   237    0.45    1.51    3.16    2.05    93.8   0.388   0.094   1.663   3.421     1.4     5.0    10.3    22.3     307    3.22    0.31   19.07   25.64     0.0     0.0     0.0     1.9     0.0     0.0     0.0    10.9     9.5    120.     74.     24.     23.     16.     20.     17.      8.      5.     0.1     0.1     0.0     0.1     0.0     0.0     0.0     1.5     1.7     0.0     0.0     0.0     1.9     0.0     0.0     0.0     9.3     7.8     0.8     0.5     0.1     0.4     0.1     0.1     0.1    11.3    12.2
 1982 151   238    0.45    1.51    3.17    2.09    94.1   0.393   0.094   1.700   3.460     1.4     5.1    10.4    42.6     325    5.05    0.33   37.54   39.03     0.0     0.0     0.0     1.0     1.9     4.6     9.3    12.4    13.3     83.     98.     34.     31.     21.     28.     19.      7.      4.     0.1     0.1     0.0     0.0     0.1     0.2     0.8     1.7     2.3     0.0     0.0     0.0     1.0     1.9     4.4     8.5    10.8    11.0     0.5     0.6     0.2     0.3     0.5     1.8     6.0    12.2    16.8
 1982 152   239    0.45    1.52    3.18    2.13    94.4   0.397   0.094   1.734   3.494     1.4     5.0    10.1    37.9     283    4.41    0.28   33.48   34.00     0.0     0.0     0.0     1.5     1.9     3.0     6.8    10.9    13.7     77.     65.     29.     29.     23.     31.     20.      7.      3.     0.1     0.1     0.0     0.1     0.1     0.2     0.6     1.4     2.3     0.0     0.0     0.0     1.5     1.9     2.9     6.3     9.5    11.4     0.5     0.4     0.1     0.4     0.4     1.2     4.2    10.1    16.7
 1982 153   240    0.45    1.52    3.20    2.14    94.8   0.399   0.095   1.745   3.506     1.4     5.3    10.4    12.2     389    1.30    0.39   10.87   12.28     0.0     0.0     0.0     0.4     0.4     0.9     2.2     3.7     4.7     64.    117.     78.     37.     28.     33.     21.      7.      2.     0.1     0.1     0.1     0.0     0.0     0.1     0.2     0.4     0.7     0.0     0.0     0.0     0.4     0.4     0.9     2.0     3.2     4.0     0.4     0.8     0.5     0.3     0.3     0.5     1.3     3.1     5.2
 1982 154   241    0.45    1.53    3.21    2.15    95.2   0.400   0.095   1.752   3.516     1.4     5.5    10.5     8.4     407    0.95    0.41    7.47    9.84     0.0     0.0     0.0     0.1     0.2     0.4     1.3     2.6     3.9     75.    147.     61.     35.     27.     30.     20.      8.      3.     0.1     0.1     0.1     0.0     0.0     0.0     0.1     0.3     0.6     0.0     0.0     0.0     0.1     0.1     0.4     1.2     2.3     3.3     0.5     1.0     0.4     0.3     0.2     0.4     0.8     2.2     4.2
 1982 155   242    0.45    1.53    3.22    2.16    95.5   0.400   0.095   1.757   3.522     1.5     5.8    10.7     5.0     328    0.53    0.33    4.43    6.19     0.0     0.0     0.0     0.0     0.1     0.4     1.2     1.0     2.3     60.     77.     51.     58.     26.     28.     18.      8.      3.     0.1     0.1     0.1     0.1     0.0     0.0     0.1     0.1     0.3     0.0     0.0     0.0     0.0     0.1     0.4     1.1     0.9     1.9     0.4     0.5     0.3     0.4     0.2     0.3     0.8     0.8     2.5
 1982 156   243    0.46    1.54    3.23    2.16    95.8   0.401   0.096   1.761   3.529     1.5     6.1    10.9     4.7     343    0.51    0.34    4.15    6.16     0.0     0.0     0.0     0.0     0.0     0.3     1.1     1.0     2.2     48.    100.     45.     50.     45.     26.     17.      8.      4.     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.1     0.3     0.0     0.0     0.0     0.0     0.0     0.3     1.1     0.9     1.9     0.3     0.7     0.3     0.4     0.3     0.3     0.7     0.8     2.4
 1982 157   244    0.46    1.55    3.24    2.17    96.2   0.401   0.096   1.765   3.535     1.6     6.6    11.5     4.5     369    0.50    0.37    3.99    6.27     0.0     0.0     0.0     0.0     0.0     0.2     1.1     0.9     2.2     66.    118.     43.     46.     41.     26.     17.      8.      4.     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1     0.3     0.0     0.0     0.0     0.0     0.0     0.2     1.0     0.8     1.9     0.4     0.8     0.3     0.3     0.3     0.3     0.7     0.8     2.4
 1982 158   245    0.46    1.55    3.25    2.17    96.6   0.402   0.097   1.769   3.542     1.7     7.2    12.3     4.6     435    0.52    0.44    4.06    6.87     0.0     0.0     0.0     0.0     0.0     0.2     1.1     1.0     2.4     73.    157.     49.     50.     45.     29.     19.      9.      5.     0.1     0.2     0.0     0.1     0.0     0.0     0.1     0.1     0.3     0.0     0.0     0.0     0.0     0.0     0.2     1.0     0.9     2.0     0.5     1.0     0.3     0.4     0.3     0.3     0.7     0.9     2.6
 1982 159   246    0.46    1.56    3.26    2.18    97.0   0.402   0.097   1.773   3.548     1.6     7.2    11.9     4.5     410    0.52    0.41    3.94    6.67     0.0     0.0     0.0     0.0     0.0     0.1     1.0     1.0     2.4     80.    119.     50.     50.     45.     31.     20.     10.      5.     0.1     0.1     0.0     0.1     0.0     0.0     0.1     0.1     0.4     0.0     0.0     0.0     0.0     0.0     0.1     0.9     0.9     2.1     0.5     0.8     0.3     0.4     0.3     0.3     0.6     0.9     2.6
 1982 160   247    0.46    1.57    3.28    2.18    97.6   0.403   0.098   1.777   3.556     1.8     7.9    12.8     4.5     509    0.54    0.51    4.01    7.50     0.0     0.0     0.0     0.0     0.0     0.0     1.0     1.0     2.5     79.    191.     57.     55.     49.     38.     23.     12.      6.     0.1     0.2     0.1     0.1     0.0     0.0     0.1     0.1     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.9     0.9     2.2     0.5     1.3     0.3     0.4     0.4     0.3     0.6     0.9     2.8
 1982 161   248    0.46    1.58    3.29    2.18    97.9   0.403   0.098   1.781   3.562     1.7     7.9    12.6     4.5     343    0.54    0.34    3.99    6.37     0.0     0.0     0.0     0.0     0.0     0.0     0.9     1.0     2.6    102.     56.     23.     29.     50.     37.     25.     13.      8.     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.8     0.9     2.2     0.7     0.3     0.1     0.2     0.4     0.3     0.6     0.9     2.8
 1982 162   249    0.47    1.59    3.30    2.19    98.5   0.404   0.098   1.785   3.570     1.9     8.7    13.6     4.3     570    0.52    0.57    3.83    7.75     0.0     0.0     0.0     0.0     0.0     0.0     0.8     1.0     2.6     86.    216.     70.     63.     48.     38.     26.     15.      9.     0.1     0.2     0.1     0.1     0.0     0.0     0.1     0.1     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.7     0.9     2.2     0.6     1.4     0.4     0.5     0.4     0.3     0.5     0.9     2.8
 1982 163   250    0.47    1.60    3.32    2.19    98.9   0.404   0.099   1.788   3.577     2.0     9.3    14.3     4.1     431    0.49    0.43    3.64    6.66     0.0     0.0     0.0     0.0     0.0     0.0     0.7     1.0     2.5     87.    105.     58.     53.     43.     38.     24.     14.      9.     0.1     0.1     0.1     0.1     0.0     0.0     0.1     0.1     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.9     2.1     0.6     0.7     0.4     0.4     0.3     0.3     0.5     0.9     2.7
 1982 164   251    0.47    1.61    3.33    2.20    99.4   0.405   0.099   1.792   3.583     2.1    10.0    15.3     4.0     462    0.48    0.46    3.54    6.82     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.9     2.5     77.    152.     55.     50.     42.     37.     24.     15.      9.     0.1     0.2     0.1     0.1     0.0     0.0     0.1     0.1     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.8     2.1     0.6     1.0     0.3     0.4     0.3     0.3     0.5     0.8     2.7
